"","cntry","Global_Cybersecurity_Index","National_Cyber_Security_Index","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","Mobile cellular subscriptions","Mobile cellular subscriptions (per 100 people)","Individuals using the Internet (% of population)","Secure Internet servers","Secure Internet servers (per 1 million people)","Firms that spend on R&D (% of firms)","Scientific and technical journal articles","GDP (current US$)","GDP per capita (current US$)","Government expenditure on education, total (% of GDP)","General government final consumption expenditure (% of GDP)","Military expenditure (% of GDP)","Research and development expenditure (% of GDP)","HDI_2021"
"48",496,26.2,18.18,-0.504135930100065,12.5807636010314,13.4661386963345,-9.06074641716832,4.92896716304142,-3.24741973250804,-1.04577797096616,2.81838870134353,-2.58631818671921,0.697869752930758,-2.27193772939651,-4.37638311727395,-4.39149463884001,2.14847333802038,0.928997249056047,1.36388254511389,3.04271034644404,-3.78682326745325,-0.100420970648537,-5.19823746249142,-2.6334208619227,4687304,140.012223,84.32602895,5687,1726.29680952301,11.4,140.85,15286441818.1437,4566.14015433014,4.659912109375,14.9127365231555,0.655433038383716,0.133009999990463,0.739
"49",499,53.23,35.06,-1.48357184346836,-6.61591795795875,2.09123441703925,-8.79828243896791,5.8296201506886,1.4021278516686,-0.808863590287616,7.77104616731777,0.696750800901374,10.0126388052282,-3.64848202624476,-4.91791893016766,1.93136666178526,-4.06516765953335,-1.96533964938665,-8.2406478098114,7.9054886624183,-2.52110383339382,-5.68721887290277,1.37721192055469,-5.75898999964244,1120074,178.3957863,82.21969752,487,783.832765175292,1.3,249.51,5861268038.7982,9465.70399879557,4.13413000106812,19.7093670460994,1.74294562304317,0.36327999830246,0.832
"50",504,82.41,70.13,-8.17525880309254,8.12077183092308,1.0371350733215,-2.86110229844441,-5.40324453028225,-3.15925548225046,-2.58880847850788,2.50296740873894,1.32143418307794,-3.13877570638757,0.420567277370494,3.13219367534924,-2.73837534288883,2.08238880913763,-0.122781289500815,-0.343989804246724,2.76560662341403,0.205129171083686,-1.26517514428315,4.33061254886705,-2.63219182277268,52012000,139.2750984,88.13031937,16219,442.069851779176,11.2,5056.77,142866329198.42,3795.38012695313,6.75430011749268,18.5714485957292,4.18351299275295,0.533662222401424,0.683
"51",528,97.05,83.12,17.7614064709493,-6.97262582272721,-4.62256147326256,0.624729461326425,8.50216638367088,-5.9327979560396,1.48429777517389,-0.713980891188526,-1.12177113340919,-1.54999874507331,-2.22411768973501,-2.84276539261371,-3.30320292945752,-3.3310928516332,5.07171570283194,1.44477572229171,3.30553548295021,0.892689367019074,-0.183655783073206,0.464318003510502,-0.15298176166508,21888000,125.0621654,92.05298013,2387096,136862.999168649,29.9,30457.33,1012846760976.73,57767.8788108173,5.30000019073486,26.2979415103065,1.42245070291373,2.29422998428345,0.941
"52",554,84.04,51.95,16.6765028998235,2.14978217601345,-5.89741171174101,3.62851349224213,5.45485073852758,-5.55334992313974,-3.11333811462247,-3.84375781024204,-0.324310633108865,-4.19197777064309,4.17755818215372,-3.03959978229676,1.42840109821477,1.23112513866169,-2.53342716905055,2.34973307009926,-1.11504141743862,1.03433920992852,-3.24614560855333,-5.17837723707217,-3.42969267040221,5846000,113.9631575,91.5,104397,20509.4102392833,12.1538461538462,7888.75,249885687029.634,48781.0266328884,5.98000001907349,21.7148379070313,1.37098065911184,1.4077399969101,0.937
"53",558,9,29.87,-13.3485913541311,7.69064766510289,-10.7203141094903,-9.27176173178841,4.06341741445199,6.4758220830236,3.09336267375072,-4.79386957598032,0.599228118102279,0.089095750893703,-5.21474632213466,0.659933718052715,-4.5302578516186,-1.32533494639719,-1.38039564745986,1.98506368321851,0.315742156083297,-2.0272062401419,-1.16677885618861,-2.09824653985521,-1.9643180067861,6233864,90.99814029,45.2,610,90.2915157799226,17.9692307692308,43.67,14013022092.0645,2045.53540189014,4.63000011444092,14.2326702539505,0.60358162170254,0.533662222401424,0.667
"54",566,84.76,54.55,-16.0980485991575,7.980153919744,-2.90906784250416,1.03600467830063,3.40872728922051,-6.5433833213745,-1.13882354446133,2.1733843221681,0.977028909945447,-5.90139601506513,1.24381375209046,2.61000116462129,3.79304781950981,5.8171417343208,-2.16499997387992,-6.13903973946938,0.91041861479212,3.62695620173206,3.37827808136827,4.23705343686856,1.69505213032542,195128265,91.43723303,35.5,15242,73.1636819457334,16.2666666666667,5602.28,440833583992.485,2065.74906750923,4.11161661148071,5.1136986345217,0.970249204251875,0.533662222401424,0.535
"55",578,96.89,67.53,19.6785139022505,6.50049754106743,-8.63895512816784,12.4843046411329,-2.80102312357889,-2.7902755262294,1.51339340727473,0.636363240620356,-2.13137300317284,2.23387914024734,-1.9600748624046,-1.4938398120202,0.177928905322679,-2.68829192398747,0.679226199876357,-4.31062268879697,-0.754994338769026,-3.0544537297279,2.84923958922323,2.56364222129726,2.63557256505098,5825584,108.285471,99.0000036,209961,39030.0168696759,12.5318181818182,11802.78,482174854481.956,89154.2760934922,5.90000009536743,23.3784303850279,1.84135524909727,2.27601003646851,0.961
"56",586,64.88,42.86,-19.6435262351897,-3.82440974786284,-2.46435519874909,14.3334681053041,11.797639148691,-11.4589360389354,2.24377532223164,8.53993350104088,1.09053248057948,6.19491443852518,3.63821508000118,6.80700535634927,-5.58179630235568,0.665864220176845,-1.69755014902856,-4.05256290973314,-4.70755477514412,-0.503900877765789,1.26360553622531,-5.64281566861642,2.2999701258878,188711452,81.55130785,25,16293,71.713176554764,15.6857142857143,12904.31,348262544719.178,1505.01019279429,2.37757301330566,10.9375422020928,3.83327409524063,0.200959995388985,0.544
"57",604,55.67,62.34,-8.97416562285776,2.02725335263656,1.11474950830969,-10.2009525971267,-3.34595935459324,0.480162633992931,11.2297227614621,-5.9530187751362,0.85064230390323,-1.11306962244799,1.73095775609176,2.61471089813583,0.580597247667258,-2.80298964914159,4.20371387318394,-0.794288783177714,-3.26640878584984,0.0154800262222221,1.58160095986538,-1.94399902568954,0.300934340252579,43129394,127.9216675,71.10782643,15020,450.98663986609,22.9,1629.88,223249497500.387,6621.57433601881,3.98178005218506,14.0028995477537,1.11515648648114,0.171670004725456,0.762
"58",608,77,63.64,-8.78585578947306,13.768561697122,8.12784035501731,6.97473735627063,3.82156687005898,4.07158751388183,3.20363482671963,2.19860168884324,-2.36087426725016,2.35792890222588,-1.60543420664717,-0.726269956581173,8.05869474507313,-1.41625688787675,0.068121719358241,0.657457107558637,-0.275357580889579,0.425047643916356,0.866802589704658,2.98899036759117,-2.3501223159848,163345244,143.4358742,49.8,12444,110.918010812937,12.1538461538462,2237.34,394086401171.168,3460.53096344408,3.73481059074402,15.5642030194205,1.03784746356299,0.322219997644424,0.699
"59",616,93.86,87.01,5.80263010218951,-9.82085890019562,-2.12938295652336,-4.0908786582209,-1.16588946316359,3.33490828754016,0.68372152401661,-2.24926109295943,-1.85992849431185,-0.108601024531906,-1.06897206713968,-0.404497418215347,4.87151624532884,4.89358044573088,-2.28928173168743,-2.55011108679655,-5.02680589987692,-1.26049147225508,1.61191334535601,-1.34044174073193,-3.57182106397646,50588785,132.0589612,85.37490811,954351,25181.3830787932,2.4,35662.64,679444832854.295,17999.9099495446,5.19000005722046,18.798924368928,2.12041438242855,1.39205002784729,0.876
"60",620,97.32,89.61,6.14317798914142,-8.61262002884365,2.84352097312217,1.10437236583015,-0.698680159348217,1.47662798652915,7.69555818023487,-2.51373473335827,-0.313319311605321,4.97091198702862,-3.22790605361355,-0.264200041019092,4.75668980769011,0.106489695193333,-4.86192238557701,-1.56978487498074,2.57077163846071,4.8357837391287,1.25766282694328,-0.197931845285953,1.79613902293982,12476165,121.244316,82.30902804,228378,22178.9068183498,4,14294.56,253663144586.019,24567.5092651,5.01000022888184,18.8154776497165,2.07275736158857,1.61740005016327,0.866
"61",642,76.29,89.61,-6.6617572728149,-11.7077418543809,-2.40953469632218,-2.32688003301368,1.86376070875081,0.661503628117023,1.12218459282147,4.48372677663764,-1.69900536438677,0.298320544548086,-0.426325204080062,6.27704616148531,-1.90244258186027,0.680770599209523,-0.421594259383981,-2.69348422255511,-2.7916101556257,-0.518509430086886,0.147270632073264,-2.73992840406469,-0.20016490150707,22929000,118.6275646,83.59043346,411782,21374.339808723,7.1,10345.01,284087563695.798,14858.2294290445,3.69000005722046,17.4394515896578,1.9539229198089,0.470329999923706,0.821
"62",643,98.06,71.43,-0.944885427559901,-10.946292184658,11.6489378554914,-1.20407805922649,2.37648245596194,-1.26890030443482,0.704732129086486,0.562555607018535,-3.07156247722817,0.660799359286369,1.38403555155023,-2.29081820624213,-3.33124799351283,2.44990928653585,4.51236076581365,3.74754687266371,-0.0457172032030508,2.54544211634847,-2.04738629230771,0.497866108278079,0.226867034243722,246569033,168.9847242,88.21384578,1923034,13347.6233900894,8.8,81579.36,1778782625793.74,12194.77734375,3.73000001907349,17.7662877737312,4.0800661964948,1.09802997112274,0.822
"63",688,89.8,80.52,-0.762568643848581,-7.11611394800695,0.27735540497972,-9.13181746288957,-0.125450148571959,-1.05219982548809,-2.14982928283163,2.27659612498545,-0.805698246640017,0.596107711296525,0.0950668750339724,-1.78198865234245,-1.22027260139821,-1.73957122656078,0.860848580276207,0.916298680659481,0.23261031279993,1.41750599146474,-0.75642860788395,0.326408034956555,0.439062614895619,8501519,123.7205974,81.16588116,64584,9361.18575019503,13.5,4523.42,63082047649.8528,9230.17831602601,3.61647009849548,16.8507284153774,2.0865005345612,0.905950009822845,0.802
"64",702,98.52,71.43,7.63258875295525,3.43144485974133,10.6140722617168,5.29785257313406,-0.5377106307519,3.13306083750764,-1.91342326126558,-6.90665914419202,3.28391494104061,3.15727794174961,-0.765061608871313,2.70390932191433,4.31217637120623,1.0476892613792,-1.14379428529338,-0.442849009641328,0.433895057408136,-0.704919207948267,-0.0490346965522777,-3.791110670267,4.20194427513759,8660700,145.7770162,92.00434653,729931,128377.730724944,12.1538461538462,11458.63,396986899888.351,72794.0030226738,2.80646228790283,11.5496166789694,2.97823131145017,1.89064002037048,0.939
"65",703,92.36,83.12,4.04166070114103,0.273218371131459,6.19010320859948,-4.34605287062603,-4.0525945973465,0.00629811939753979,0.807014255248458,3.39598665695542,-1.5139922367134,2.57784062643022,-0.514222832343479,1.25535078414565,0.448392866552401,2.0165019037273,-1.69984385698917,-2.00227386156976,2.15102586831316,1.16184645723128,-0.558921587865539,-0.516478606876406,-0.462573366687095,7362325,135.1475011,88.92562911,141484,25918.3886941279,5.6,5321.6,116527101097.7,21391.9253336042,4.6100001335144,21.4946784852155,1.70581580202089,0.911090016365051,0.848
"66",704,94.55,36.36,-3.46353151066853,3.98391165767063,10.6151782528039,15.6185231872642,-2.20511489614668,13.2237145151648,6.32063823156316,0.444038519441551,1.48109340880973,5.2890133676347,-0.136659460783428,2.0545196236011,0.136133262620691,2.64817447153766,-0.435580707261786,7.88995977286363,-0.0448215866194807,-4.44922163122145,1.65443988919979,3.58257463788892,-5.1663205369706,135349460,138.8654955,74.20999985,302313,3127.95771613447,12.1538461538462,4286.48,366137590600.699,3756.48912117326,4.11161661148071,9.6114158728167,2.28456986005062,0.531719982624054,0.703
"67",705,74.93,59.74,10.2075053762182,-1.49969016471434,-4.17408630245784,-7.53818978860685,-3.55204687084652,1.30355148054645,1.777696012527,-0.0599005232648576,-2.83337966507556,0.172583253300835,-6.95756070969466,3.96912112669821,0.131126221044709,1.71778821503786,-5.23445899100634,0.134583883903184,-1.04184390189859,0.564346781359312,1.68124871596327,1.8265629606485,-3.19640750120751,2607268,123.0185759,89.00399524,103255,49112.4747255423,20.6,3206.15,61748586534.8672,29291.4006234431,5.76000022888184,20.644648256281,1.21807578663846,2.14735007286072,0.918
"68",716,36.49,15.58,-16.114250934195,1.88194088584538,-10.842787794137,5.15071142276257,-0.979950784905954,4.04564706886673,-3.24692867446421,-0.478931962335245,3.82114947522338,-1.75153400691792,0.749169505828909,2.09361541835136,-1.31120201413481,4.72633264106229,-3.02665587324726,-1.15355292779014,4.96490105473086,2.23104342367486,3.33968326179533,2.5305542724794,-0.188360327959323,14257590,89.14601935,29.29856595,1107,70.646049507373,16.2666666666667,359.33,28371238665.5116,1773.92041088078,3.86611008644104,14.9159037651401,0.01353007068609,0.533662222401424,0.593
"69",724,98.52,88.31,8.2146093647304,-1.59302082729855,-4.34825060866036,0.338429964968067,-4.85062126508448,-1.39669560517485,8.22512583375786,1.74587031757485,-0.126268487454,0.757027323875517,0.0138046530521565,-1.34092183172444,0.738460472282593,1.4438772944715,-1.95702388463101,-0.587352234536503,1.73872660687766,2.43572961890899,-2.1463151963584,3.94735316359942,1.25898016313292,56805348,119.623109,93.89752157,1022461,21586.5483122739,12.3,54536.59,1427380681294.55,30103.513733191,4.59000015258789,21.4312229769928,1.37078152163816,1.40541005134583,0.905
"70",752,94.59,84.42,21.01281873429,5.71359141413572,-11.6174846164831,10.4507582452583,2.1584172703962,-2.479958107171,0.391178136438395,1.87453256250793,-3.24554899678759,-0.0491703015575233,-2.04564406005175,-1.31742313245508,-0.745725719780314,-1.21568370646426,3.23505507265213,-1.82314401877754,-1.04761575095087,-2.76479198516283,3.03683655059198,1.48729225646396,4.45873907688301,12843683,122.7053021,88.30778589,338969,32739.7400787101,15.5,20420.56,635663801201.765,61028.7380600287,7.17000007629395,25.8875350273386,1.27684981545309,3.52722001075745,0.947
"71",756,86.97,76.62,19.1499854804063,5.85298691087196,-5.28043491188034,4.41975120491559,-2.01579296091871,-0.287270006078987,-0.724470171477538,-0.00811320708019837,-1.12326576859075,1.10314533056487,-2.39793354690447,1.36432265602222,-1.37173728843375,0.335333389193295,-1.10890190234503,-0.660154656874917,1.0399102792368,-0.805227063363598,1.0881486968796,-0.506207300505406,-1.15485624067409,11060700,127.2601924,95.56937176,1036600,120002.310675401,12.5318181818182,21378.56,800640155387.26,91991.6004583563,5.21999979019165,12.1328241781478,0.711642799984427,3.14685988426209,0.962
"72",762,17.1,10.39,-10.3881507084768,8.4843461514124,9.12442814890057,16.8940447176214,1.2872901428833,1.03530721857738,5.47430723466728,-0.422333674792173,-3.7106794900418,-4.5947546255104,-3.50540952525365,-8.47149710404704,-4.51137919474167,8.14809290717894,2.46389344776438,-6.5677446606137,-4.7072907116232,-0.34084921252427,-6.8647954758817,-4.25236773746697,-3.62766235169718,11584000,121.3847714,21.96,880,92.2121882088485,8.9,62.4,8746270636.40142,897.047510293411,5.91716289520264,11.5680045927562,1.00921283211019,0.089029997587204,0.685
"73",764,86.5,64.94,-3.55823119423634,8.72106162925722,7.26916582951818,-2.06863609576919,10.801377223186,1.99327999769907,-7.08037691846076,0.343110707536628,-2.70298553186695,-3.8605114962776,1.16573336655175,-10.7837840385086,3.52806277535782,-0.752134767321112,-2.88600697343104,0.738357628048578,0.457927832297658,-0.633848676908691,-0.975418306920204,-2.13375050104267,5.88268410362818,120850000,168.7823161,85.26960482,133183,1863.33351166909,12.1538461538462,12513.75,505947037098.424,7066.19054595323,3.14571094512939,18.175332670034,1.31844274506564,1.14257001876831,0.8
"74",788,86.23,53.25,-13.4108322033914,0.441330696596776,2.04686073258421,-1.57850836594031,-10.0313774319867,-9.30555195542441,-4.26993507898521,-1.13426500678767,-0.917943450434381,0.481443195369849,2.91057289181023,-2.12542245590964,-3.63490063998683,-1.32502082036539,-3.85207317208573,-2.06311603399826,0.548415291777686,0.206088554132733,-0.731139596929864,4.69582599504561,1.12071247522023,15644663,127.5767095,71.9,3882,319.198192558735,6.7,5564.86,46686741814.278,3807.13915027254,4.11161661148071,20.9783231046226,2.82897748580203,0.748390018939972,0.731
"75",792,97.5,54.55,-0.210968869793217,0.0874470684193117,8.25849604122969,0.371656886523891,-0.271304178488003,-2.54910973919044,-0.0976176360159001,3.47456209926035,8.62594354499819,2.96044552287702,0.0442794654573962,-2.21359137164248,2.87531272360846,-3.93980701304783,2.44372654379267,-0.778914803072544,-1.04319864643116,-2.10116259928237,-3.20142437504458,-0.756641935518063,0.852916697541886,86288834,101.785223,81.40843745,570108,6776.0753531794,7.3,33535.8,819035182929.585,9661.23597511355,3.35999989509583,13.0593426435793,2.06389646247387,1.08893001079559,0.838
"76",804,65.93,75.32,0.219295827877377,-14.5636867692296,8.08033896778892,-5.89473457806948,2.84655049821199,-0.735141245493002,0.632864292102562,3.15588373230405,-2.38764695132912,-2.56017142138204,4.06927066753636,0.323659295167889,-3.49275202649925,3.16722866276919,5.28393993204318,2.35283985674232,-1.04240468910816,2.72590328495384,1.06811367634089,2.62128968096424,0.348204346876321,55925908,135.025689,75.03790912,395092,8952.49617800433,9.9,10379.89,200085537744.354,4835.57177734375,5.38231992721558,18.0489906355331,3.22834693677077,0.406080007553101,0.773
"77",807,89.92,55.84,-1.86145156873233,-5.61346735497395,-5.5262734801632,-5.56486549756362,0.172822844450968,3.82625618339282,-3.54420260182895,5.26592324273577,-1.02500994832712,-0.989379231524758,3.96434380367314,-1.47304190501722,-0.0996571598260355,-0.362126491554025,1.57044097408761,-0.17968545117049,-1.70370298222152,-1.50285434677328,-1.21064563289305,1.70053330987593,1.69444784697847,1941352,92.29897353,81.40553811,2120,1022.90387936296,9.6,493.05,13825049831.7959,6694.64112581709,4.13413000106812,15.9963528076821,1.54104251710607,0.375600010156631,0.77
"78",818,95.48,57.14,-16.646954854516,-18.7371372381332,3.81235696235264,7.86782731350389,-11.5920447314225,-9.9685374308518,-5.89909692295863,-15.8736736351879,2.77003935375959,3.63393413099558,-5.19021829284207,-3.83882839562803,1.76811343577117,4.08986153253556,5.5855296123535,-1.31267774535505,8.60703366050076,-5.60257139176935,2.65840421312368,-0.0235492606344791,1.37792915010514,103449734,94.68027811,71.91420097,4503,41.9019623611133,1.1,13326.67,404142766093.053,3698.83498105861,2.48000001907349,7.94196498974925,1.3008191087835,0.962180018424988,0.731
"79",826,98.52,77.92,13.647294804361,4.56124632971972,-4.48622227378771,-0.744193326637127,1.18464950331441,-2.91346226057795,-3.03831751887789,-0.942423304751086,-0.241261550177629,1.39633716695003,4.23298177832608,-2.26988553837682,1.95230703808076,2.02642433431273,4.31535856591584,2.10023067936981,-0.785287609205862,2.16305557276191,-0.620806612034181,-1.92298371532532,-2.64033409314523,79773000,118.5668355,94.81820132,2445275,36452.5722633831,12.5318181818182,97680.9,3131377762925.95,46510.2827819127,5.53000020980835,22.3808864965531,2.22322827028005,1.70799005031586,0.929
"80",840,100,64.94,7.88654202469982,11.2218842200369,-2.63846226339265,-5.2920382968626,2.1883026786609,-2.20418064251875,-8.37931078944207,-0.0536808150671403,1.35808125147512,1.2414162824832,3.61618708539933,1.91262988650105,1.72093574554359,3.10962803843964,2.8333027509752,4.41217594893538,-0.167036521956177,2.00368027814823,-0.24612290759507,-2.26868189978106,-4.99551679296311,361617000,107.3055043,90.9,46678110,140808.319538506,15.7107142857143,422807.71,23315080560000,70248.6290002242,6.05000019073486,14.3843852109769,3.48321575578739,3.45018005371094,0.921
"81",858,75.15,59.74,-0.331782637957763,-0.650435389004041,-12.615483757044,-0.13532545896638,7.40754322147073,0.70986859736385,6.79652661002222,-5.98204270594377,2.49488319214039,2.9647908044065,0.206180437392025,1.3341878562741,-1.25618011906145,1.7707467588014,-2.24583152539347,-0.799765986670136,-1.9738128692013,4.23931635240252,-3.26497706701267,-1.12269605626994,3.34451126716251,4691277,136.9212202,86.1,6677,1947.16609615507,22.9,852.23,59319484710.6527,17313.1883484186,4.55207014083862,18.4324621385098,2.25630653799032,0.483020007610321,0.809
